지점,일시,평균 기온(°C),평균 이슬점온도(°C),평균 현지기압(hPa),평균 풍속(m/s),합계 강수량(mm),평균 전운량,최고 기온(°C),평균 습도(%),평균 해면기압(hPa),중하층 운량,최저 기온(°C)
8,2023-06-08,17.5,15.8,999,.5,12,10,22.5,90,1004,9.5,15.6
8,2023-06-09,16.9,14.6,998.9,1.3,14,6.6,20,86,1003.9,6.1,14.3
8,2023-06-10,17.2,15.4,1004.2,1.8,0,9.5,20,89,1009.2,8.3,14.8
8,2023-06-11,16.4,15,1003.8,2.6,39,10,18,92,1008.9,10,15.8
8,2023-06-12,17.3,15.1,1003,.9,0,7.5,20.6,88,1008,5.5,15.1
8,2023-06-13,15.7,14.5,1000.8,.9,,10,18.7,93,1005.8,9.2,14
8,2023-06-14,16.6,14.9,1003.7,1.6,,8.4,20,89,1008.7,8.4,14.3
8,2023-06-15,17.5,15.4,1004.5,1.1,,7.1,20.1,88,1009.6,7,15.9
8,2023-06-16,19.8,16.7,1004.1,1.1,,3.4,26.5,83,1009.2,,14.7
8,2023-06-17,24.7,19.6,1004.1,.9,,2.9,30.5,74,1009.1,,18.5
8,2023-06-18,22.9,17.1,1005.9,2.5,,5.6,26,70,1010.9,1.5,20.3
8,2023-06-19,20.7,16.2,1005.5,1.4,,5.4,24.7,76,1010.6,4.5,17.8
8,2023-06-20,19.3,17.1,1004,.9,.4,10,23,87,1009,8.1,17.1
8,2023-06-21,17.2,15.6,1002.7,.4,22,10,19,90,1007.7,9.8,15.1
8,2023-06-22,20,16.3,998.8,3.5,12.5,10,22.4,80,1003.8,10,16
8,2023-06-23,20.4,17.3,1006.7,1.4,0,8.4,23.8,83,1011.7,7.8,18.2
8,2023-06-24,17.7,16.4,1010.8,.8,,10,20,92,1015.9,10,16.5
8,2023-06-25,19.8,17.9,1009,.6,0,8.1,22.8,89,1014.1,8.8,17.2
8,2023-06-26,19.4,18.1,1005.8,1.1,,10,21.2,92,1010.8,10,17.9
8,2023-06-27,20.7,19.4,998.5,.9,9,7.4,23.5,93,1003.5,8.2,18.2
8,2023-06-28,23.2,20.5,998.4,.3,,5.5,28,85,1003.4,,19.3
8,2023-06-29,23.2,20.1,997.1,.5,,8.1,28.5,83,1002.1,2.5,19.2
8,2023-06-30,20,18.2,998.3,.8,,9.1,22.6,90,1003.3,8.4,18.5
8,2023-07-01,20.1,18.7,999.6,.6,.7,8.8,23,91,1004.6,8.3,18.2
8,2023-07-02,22,17.8,1003.3,0,,8.5,25.6,78,1008.3,4.3,18.2
8,2023-07-03,22.5,18.6,1003.2,2.1,,4.5,27.1,79,1008.2,6.8,19.3
8,2023-07-04,22.1,19.5,998.7,2.4,,8.1,25.3,86,1003.7,7.8,19.8
8,2023-07-05,21.1,17.4,987.3,5.6,94,8,23.1,81,992.3,6.5,19.5
8,2023-07-06,21.8,17.1,993,1.8,0,3.6,25,75,998,6.8,17.7
8,2023-07-07,20.2,17.5,999.7,1.3,4,5.5,23.6,85,1004.6,7.3,16.8
8,2023-07-08,18.7,17.1,1000.8,1.1,0,10,20.6,91,1005.8,10,17.2
8,2023-07-09,20.4,18.6,998.4,1,0,10,23.1,90,1003.4,9.5,17.6
8,2023-07-10,21.8,19.7,996.2,1.1,,8.5,25.2,88,1001.3,7.9,19.4
8,2023-07-11,22.1,20.1,997.3,.6,3,9.4,25.6,89,1002.3,8.5,19.8
8,2023-07-12,24.5,19,1000,1.4,.7,2.6,28.5,73,1005,,20.8
8,2023-07-13,23.7,19.3,1001,1.9,,5.6,28.8,77,1005.9,5.5,20
8,2023-07-14,20.3,18.9,994.1,3,109,10,21.6,92,999.1,10,19.1
8,2023-07-15,19.5,18.2,993.5,1.1,0,9.3,22,92,998.5,8,17.7
8,2023-07-16,19.2,17.4,1000.6,2,0,10,20.5,89,1005.6,9.9,17.6
8,2023-07-17,19.5,17.6,1006.9,1.8,,9.6,23.2,89,1012,8.3,17
8,2023-07-18,19.8,18.2,1007.3,1.3,,8.1,22.8,90,1012.4,8.8,17.7
8,2023-07-19,20.7,18.9,1003.9,1.3,,4.1,24,89,1008.9,,18.7
8,2023-07-20,22.2,19.9,1005.3,1.5,,6.8,27.1,87,1010.4,,18.8
8,2023-07-21,22.1,20.3,1010.1,.8,,9.3,25.5,90,1015.3,6.3,20.2
8,2023-07-22,22.3,20.7,1010.3,.4,0,8.8,23.5,91,1015.4,9,21.5
8,2023-07-23,21.9,20.9,1002,.3,8,9.5,24.1,94,1007.1,7.8,20
8,2023-07-24,22.2,21.1,1002,1.1,,7.6,24.6,93,1007,,20.7
8,2023-07-25,24.4,21.3,1005.6,1,,2.8,29,83,1010.7,,20
8,2023-07-26,25.2,21.9,1007.6,1.3,2,8.6,29,83,1012.7,5.6,21.7
8,2023-07-27,26.3,22.5,1007,1.1,,5.9,30.2,80,1012.1,4.8,22.3
8,2023-07-28,27.3,23,1007,1,0,7.1,31.1,78,1012.1,4.5,22.7
8,2023-07-29,26.6,23.5,1007.6,1.3,.3,8.4,32,84,1012.6,7.5,23.3
8,2023-07-30,27.9,22.5,1006.8,1,0,9.1,32.5,75,1011.9,6.9,23.8
8,2023-07-31,27.5,22.5,1007.6,1.4,.1,2.9,32.5,75,1012.7,3.3,24.2
8,2023-08-01,27.2,22.6,1005.6,1.6,,7.5,30.2,77,1010.6,3.5,22.9
8,2023-08-02,26.9,23.6,1000.1,1.1,,8.6,31.7,83,1005.1,7.9,24.5
8,2023-08-03,27,22.9,996.2,1.6,,3.6,33,79,1001.2,5.3,22.4
8,2023-08-04,27,22.4,996.4,3,,7.8,31.5,77,1001.4,5.6,23.3
8,2023-08-05,22.3,20.4,997,3.1,0,10,24.8,89,1002,9.8,21.2
8,2023-08-06,19.9,18.1,1000.6,3,13,10,20.8,90,1005.6,10,18.7
8,2023-08-07,18.6,16.8,1004.3,1.3,30.2,10,19.7,89,1009.3,9.8,17.6
8,2023-08-08,19.2,16.7,1005.4,1.9,1.1,10,20.7,86,1010.4,10,17
8,2023-08-09,20.4,18.4,1006.3,2.3,0,9.9,23,89,1011.3,9.9,16.8
8,2023-08-10,20.3,18.9,1004.1,1.3,63,10,22,92,1009.1,10,19.3
8,2023-08-11,20.9,19.4,1000,3.8,61,9.9,22,91,1005,9.8,19.1
8,2023-08-12,20.7,19.4,1003.2,1,9,10,21.7,92,1008.2,10,19.8
8,2023-08-13,20,18.6,1004.9,1.3,4,10,21.2,92,1009.9,10,19.4
8,2023-08-14,19.9,18.5,1006.6,1.4,2,10,21.7,92,1011.6,10,18.7
8,2023-08-15,21.9,19.1,1004.8,1.3,.2,9.1,25.1,85,1009.9,6.4,18.9
8,2023-08-16,23,21,1001.5,1.1,0,8.4,26.2,88,1006.6,7.1,20.8
8,2023-08-17,24.3,21,1001.7,1.1,,2,28.2,82,1006.6,,20.4
8,2023-08-18,23,20.8,1004.3,2,,3,27,88,1009.4,,20.8
8,2023-08-19,23.7,21.2,1007.2,1.6,0,8.5,28.6,87,1012.3,7.3,21
8,2023-08-20,23.6,21.8,1008.2,1.5,1,10,28.2,90,1013.3,8.3,21.8
8,2023-08-21,23.3,21.7,1004.4,1.4,0,9.8,27,91,1009.4,8.9,20.8
8,2023-08-22,24.2,22.4,999.1,1.5,6.2,9.6,27.5,90,1004.1,7.5,22.7
8,2023-08-23,23,21.8,1003.2,.9,13,10,24.5,93,1008.3,10,22.4
8,2023-08-24,24.6,20.2,1005.9,1.5,.2,7.9,29.2,77,1010.9,5.5,20.8
8,2023-08-25,22.5,20.6,1001.9,1.5,9.8,9.6,25.5,89,1006.9,9.3,21.3
8,2023-08-26,22.5,20.1,1005.9,1.3,,5.4,25.7,87,1011,5.8,18.8
8,2023-08-27,22.7,19.4,1008,1.4,,10,25.3,82,1013.1,7.4,20.4
8,2023-08-28,21.7,18.2,1009.7,1.1,2,10,25.1,81,1014.8,8.5,19.4
8,2023-08-29,20.6,19.2,1003.6,3,77,10,22.2,92,1008.6,10,17.5
8,2023-08-30,22.6,19.9,1003.5,1.8,.6,9.5,25.7,85,1008.6,7,19.8
8,2023-08-31,21.4,17.8,1005.8,1.6,4,8.4,24.8,80,1010.9,5.8,19.3
8,2023-09-01,21.5,18.6,1006.1,1.5,,3.6,25.5,84,1011.1,4.5,17
8,2023-09-02,22,17.2,1009,1.5,,.1,27,75,1014.1,,16.7
8,2023-09-03,22.2,17.9,1010.2,1.9,,4,26.6,78,1015.3,3.8,17.3
8,2023-09-04,22.8,19.8,1010.9,1.8,,4.5,28,84,1016,3,18.8
8,2023-09-05,22.8,19.8,1010,1.9,,2.8,27.5,84,1015,5,19.1
8,2023-09-06,23,16.1,1010.7,2,,0,25.5,66,1015.8,,17.7
8,2023-09-07,21.2,17.2,1012.9,1.6,,0,25.8,79,1018,,16.2
8,2023-09-08,21.2,18.4,1009.9,2.1,,4.4,25.1,84,1015,5.8,18.2
8,2023-09-09,22.8,19.4,1007.9,1.9,,6.9,27.3,82,1013,6,18.1
8,2023-09-10,22.2,19.4,1008.1,1.9,,9.6,25.1,84,1013.2,6.3,20.5
8,2023-09-11,22.5,19.5,1005.4,1.5,,7.3,25.3,84,1010.5,4.3,19.3
8,2023-09-12,22,18.3,1007.9,2,.1,7.5,26.1,80,1013,5,18.9
8,2023-09-13,18.7,13.2,1012.2,2.1,,9.8,22.5,71,1017.3,6.3,16.7
8,2023-09-14,19.6,14.9,1012.4,1.9,,3.1,24,75,1017.5,,15
8,2023-09-15,19.9,16.9,1012.1,1.9,,6.4,23.5,83,1017.2,7.8,15
8,2023-09-16,21.7,18.5,1010.4,1.8,,9.1,25,82,1015.5,5.3,18.7
8,2023-09-17,20.3,18.8,1007.2,2,9,10,22.3,91,1012.2,10,19.6
8,2023-09-18,21.8,19.8,1006,1.5,2,7.5,25.5,89,1011,7.3,19.3
8,2023-09-19,23.7,15.2,1005,3.9,,2.5,30.2,62,1010.1,,18.3
8,2023-09-20,18.5,8.6,1012.1,3,,2.8,23.5,54,1017.1,,13.5
8,2023-09-21,15.9,9.8,1009.4,2.1,,3.9,21.6,69,1014.5,3.4,11.1
8,2023-09-22,17.3,11.1,1010.7,1.4,.5,6.5,25.2,69,1015.7,5.8,9.6
8,2023-09-23,17.9,10.2,1019.1,2.9,0,.8,22.2,62,1024.2,,12.1
8,2023-09-24,16.6,11.6,1018.8,1.8,,4.3,22.2,73,1023.9,2.3,9.9
8,2023-09-25,18,14.6,1014,1.4,,7.5,22.5,81,1018.9,3.9,14.1
8,2023-09-26,18.8,15.9,1011.1,.9,,6.9,22.7,84,1016.2,3.3,14.6
8,2023-09-27,19.4,16.9,1007.1,1.4,,9.1,22.6,86,1012.2,7.9,15.1
8,2023-09-28,20.5,13.8,1006.4,1.6,,3.3,24.5,67,1011.5,,15.7
8,2023-09-29,19.2,12,1008.9,2,,6,23.2,63,1014,2.4,14.1
8,2023-09-30,18.9,13,1002.7,2.6,,4.5,24.2,70,1007.7,3.3,13.4
8,2023-10-01,17.2,7,1006.7,2.4,,2,23.5,52,1011.7,2.8,11.7
8,2023-10-02,16.7,8.8,1010.4,1.9,,.8,22.5,60,1015.5,,9.5
8,2023-10-03,17.2,11.1,1010.8,1.6,,5.5,23.4,69,1015.9,.8,10.6
8,2023-10-04,17,8.8,1004.7,2.3,0,7.6,23,61,1009.8,5.3,11.8
8,2023-10-05,14.4,-1.7,1007.5,3.8,,1,18.7,34,1012.6,,11.3
8,2023-10-06,16.3,2.1,1013.1,1.8,,.5,22.5,40,1018.2,,10.4
8,2023-10-07,14.4,2.1,1020.4,3.3,,0,19,45,1025.5,,8.5
8,2023-10-08,13.4,7.2,1021.8,2,,4.3,18.9,67,1027,1.8,6.5
8,2023-10-09,14.3,10.2,1016.4,1.9,,3.9,19.6,77,1021.5,3.8,8.5
8,2023-10-10,17.6,5.5,1016.5,3,,.5,22.2,46,1021.6,,12.8
8,2023-10-11,13.9,8.2,1020.5,1.8,,0,19.5,70,1025.6,,8.1
8,2023-10-12,14.4,6.6,1019.4,1.8,,0,21.5,61,1024.5,,7.8
8,2023-10-13,15.5,7.9,1012.4,1.8,,4.8,23,62,1017.5,7,8
8,2023-10-14,16.3,10.3,1005,2,,8.1,22.7,69,1010,4.8,12.9
8,2023-10-15,16.1,5.3,1002.3,2.8,,1.5,21.2,53,1007.4,3,10.4
8,2023-10-16,14.1,-3.2,1008.6,4.1,,0,18.1,31,1013.7,,9
8,2023-10-17,14.1,2.9,1012.4,2.3,,.8,18.5,51,1017.5,,8.5
8,2023-10-18,13.5,9.5,1008.4,1.3,0,7.4,18.8,77,1013.5,6,7.6
8,2023-10-19,15.9,3.2,1008.2,2.1,,6.8,20,44,1013.3,5,9.9
8,2023-10-20,9.4,-4.8,1008.4,3,,3.8,15,37,1013.5,5.4,5.7
8,2023-10-21,7.8,-7.6,1011.9,3,,1.4,13,34,1017,2.8,1.9
8,2023-10-22,12.1,1.8,1011.4,1.8,,1.5,19.5,51,1016.5,,3.5
8,2023-10-23,12.4,6.5,1015.2,1.4,,.5,18.9,68,1020.4,,5
8,2023-10-24,13.1,9.7,1011.7,1.5,,2.5,19.5,81,1016.8,0,7.6
8,2023-10-25,14.2,8.9,1009.4,.9,,2,20.7,71,1014.5,,8.2
8,2023-10-26,14.6,6.2,1008.4,2.4,0,6.3,19.5,64,1013.5,6.8,8.9
8,2023-10-27,10.4,-4,1012,3,,.4,15.3,39,1017.1,,6.1
8,2023-10-28,9.9,-3.1,1015.8,3.1,,0,17.5,44,1020.9,,4.1
8,2023-10-29,8.8,3.7,1016.8,2,,0,15.6,71,1021.9,,2
8,2023-10-30,11.4,7.8,1015.3,1.6,,3.6,17.5,79,1020.4,,5.5
8,2023-10-31,13.2,10.2,1011.4,1.1,,6.3,17.5,83,1016.5,6.3,7.4
8,2023-11-01,11.7,9.2,1010.1,1.6,1,7.6,15.4,85,1015.2,7.5,9.8
8,2023-11-02,9.9,8.3,1007.5,1.6,.9,8.8,12.6,90,1012.6,8.8,8.1
8,2023-11-03,13,3.6,1010.4,3.3,1,5.9,17.4,55,1015.4,4.5,6.9
8,2023-11-04,6.3,2.9,1022.4,2.3,.4,9.5,7.6,79,1027.5,9.5,5.6
8,2023-11-05,9.2,7.7,1018.9,1.9,14,10,11.9,91,1024,10,6.1
8,2023-11-06,10.9,9.1,990.5,2.3,12.7,8.5,15.5,89,995.5,9.5,8.6
8,2023-11-07,5.3,-4.8,1007.2,3,,2,10.7,50,1012.3,,1.5
8,2023-11-08,4.3,1.9,1018.9,1.5,2,9.9,6.3,84,1024,9.5,1.2
8,2023-11-09,7.3,4.4,1011.7,1.6,2.5,5.8,12.4,83,1016.7,5,4.8
8,2023-11-10,.1,-15.6,1019,7,,0,5.1,30,1024.1,,-3.3
8,2023-11-11,-.6,-12.6,1024.1,2,,1,5.6,41,1029.2,,-4.1
8,2023-11-12,1,-13,1021.1,3.4,,0,6.3,35,1026.2,,-2.7
8,2023-11-13,2.1,-7.2,1017.8,1.9,,.1,9.5,53,1022.9,,-2.7
8,2023-11-14,3.3,-.9,1019.4,1.5,,1.3,8.5,75,1024.5,,-2.6
8,2023-11-15,4.1,1.6,1020.6,1.3,,1.5,13.2,84,1025.7,,-.9
8,2023-11-16,4.7,2.2,1011.6,1.1,,7,8,84,1016.7,6.3,1.8
8,2023-11-17,3.4,-10.7,1002.5,5,0,6.3,7.4,36,1007.3,4.8,1
8,2023-11-18,3.9,-8.5,1000,4,,5.5,8.4,41,1005.1,8.6,.3
8,2023-11-19,4.8,-3.1,1005,2.4,,2,11,57,1010,3.5,-.4
8,2023-11-20,5.5,-5,1014,1.6,,0,13.2,49,1019.1,,1.4
8,2023-11-21,5,0,1010.5,1.3,,6.6,11.7,71,1015.5,3.4,-.2
8,2023-11-22,8.1,3.8,1007.5,1.4,,3.8,14,75,1012.6,,1.8
8,2023-11-23,7.3,-1,1002.2,2.9,,5.5,14.2,58,1007.2,5.3,.1
8,2023-11-24,-3.5,-15.2,1018.7,3.1,,0,3.4,40,1023.8,,-5.9
8,2023-11-25,-2.7,-13.1,1025.6,2.8,0,2.9,2.2,48,1030.8,,-6.3
8,2023-11-26,-.6,-3.7,1018.2,2,0,9.6,1.7,79,1023.3,9.3,-3.1
8,2023-11-27,.7,-1.8,1007,2,.1,9.3,3,84,1012,9.3,-.2
8,2023-11-28,-2.1,-17.4,1008.9,5.8,,2.8,1.7,31,1014,,-5
8,2023-11-29,-4.3,-19,1014,4.9,,3.3,2.2,31,1019,3.2,-7.5
8,2023-11-30,-4.8,-15.7,1018.6,3.5,,.8,1,44,1023.8,,-8.4
8,2023-12-01,-2.6,-12.6,1016.7,1.8,,1.8,3.1,48,1021.8,,-6.2
8,2023-12-02,-1.9,-6.9,1015.8,1.4,,4.4,2.7,70,1020.9,4.6,-8
8,2023-12-03,-.7,-6.8,1018.1,1.3,,.4,6.4,65,1023.2,,-7.5
8,2023-12-04,.6,-3.4,1011.4,.8,,2.6,9.4,76,1016.5,,-4.3
8,2023-12-05,2.5,-1.2,1011,.9,,2.6,9.6,77,1016.1,,-2.6
8,2023-12-06,3.5,-.3,1000.9,1.1,,6.8,7.6,77,1006,5.3,-1.2
8,2023-12-07,3.3,-11.1,1002.9,4.4,,1.5,7.1,38,1007.9,,.4
8,2023-12-08,2,-2.4,1004.8,1,,4.8,6.9,73,1009.8,4,-1.9
8,2023-12-09,3.6,-1.6,1012.2,2,,5.1,10,71,1017.3,5.3,-.7
8,2023-12-10,-.1,-7.1,1024.3,2,0,7.9,1.4,61,1029.5,8.8,-1.7
8,2023-12-11,-4.6,-12.6,1026.6,2.1,.6,10,-1.7,57,1031.8,9.1,-7.2
8,2023-12-12,-4.6,-8.4,1021.6,1.3,.7,3.5,-.3,75,1026.7,5.6,-8.1
8,2023-12-13,-2.9,-6.5,1027.7,1.5,0,10,-1.9,76,1032.9,10,-3.9
8,2023-12-14,-3.3,-8.4,1029.1,1.8,0,10,-1.6,68,1034.2,10,-5
8,2023-12-15,-6.2,-9.3,1018,1.4,2.7,10,-4.5,79,1023.1,10,-7.6
8,2023-12-16,-8.9,-16.2,1010.2,2.9,.6,7.1,-5,58,1015.3,6.3,-12.4
8,2023-12-17,-11.5,-24.2,1020.1,4.1,,.5,-7.4,35,1025.2,,-14.9
8,2023-12-18,-8,-17.3,1026.4,1.9,0,4.1,-3,50,1031.5,8.3,-12.9
8,2023-12-19,-8.4,-10.8,1023.2,1.3,3,8.5,-5.5,83,1028.4,8.3,-10.4
8,2023-12-20,-11.1,-21.5,1018,3.9,,1.1,-6,42,1023.1,,-13.8
8,2023-12-21,-12.4,-22.5,1019.1,3.8,,2.6,-6.4,43,1024.2,1.5,-17.1
8,2023-12-22,-10.7,-19.4,1024.3,2.4,,1.1,-6.4,50,1029.5,,-15.6
8,2023-12-23,-6.5,-13.3,1027.7,1.8,,.1,-.8,60,1032.9,,-9.7
8,2023-12-24,-5.2,-8.8,1022.6,1.5,,7.5,.7,77,1027.8,5,-11
8,2023-12-25,-3.2,-8.2,1017.7,1,,2,2.7,70,1022.9,,-9.1
8,2023-12-26,-1.2,-10,1017.6,2.6,,1.5,5.6,54,1022.7,,-7.1
8,2023-12-27,-1.8,-7.7,1026.1,1.6,0,4.9,4.1,66,1031.3,9,-8.6
8,2023-12-28,-1.4,-4.4,1021.1,1.4,,4.6,4.6,81,1026.3,6.8,-4.6
8,2023-12-29,-1.5,-4.4,1018.4,1,,2.4,4.6,82,1023.6,,-7
8,2023-12-30,-1.3,-4.5,1014.3,2.1,0,7.5,2.2,80,1019.4,9,-5.1
8,2023-12-31,-.3,-6.7,1015.9,3.5,0,6.1,3.6,63,1021,3.5,-2.4
8,2024-01-01,-3.2,-6.1,1020.6,1,0,9.3,-.1,81,1025.8,8.1,-6.1
8,2024-01-02,-.6,-3.2,1013.7,1,,3.5,5.1,83,1018.8,7.5,-4.3
8,2024-01-03,-1.4,-4.6,1013.9,2.3,0,8.9,.6,79,1019,8,-3.1
8,2024-01-04,-1.4,-4.4,1010.3,1.6,,4.4,4.7,80,1015.4,3.6,-5.4
8,2024-01-05,1.1,-3.9,1009.1,2,,2.3,7.4,71,1014.2,,-5.1
8,2024-01-06,-1.9,-8.5,1013.4,2.1,,5.9,3.3,62,1018.5,4.9,-4.5
8,2024-01-07,-6.8,-19.2,1016.5,4.6,0,1.1,-3.6,38,1021.6,,-9.2
8,2024-01-08,-7.4,-12.4,1016.8,1.6,0,2.8,-.3,68,1021.9,,-13.6
8,2024-01-09,-2.9,-9.4,1012.5,1.8,,.1,3.4,62,1017.6,,-9.5
8,2024-01-10,-3.2,-10.6,1013.4,2.4,,2,2.2,61,1018.5,,-9.5
8,2024-01-11,-1.7,-6.5,1002.9,1.8,,.4,4.7,71,1008,,-7.7
8,2024-01-12,-1,-12.9,1009.7,3.6,,.8,3.4,41,1014.8,,-3.7
8,2024-01-13,-4.3,-12.8,1018.2,2.3,,.1,.3,53,1023.3,,-8
8,2024-01-14,-3.8,-13.7,1012.6,3.3,,.4,4,52,1017.7,,-6.6
8,2024-01-15,-4,-19.1,1019.4,3.8,,0,.5,31,1024.5,,-7.5
8,2024-01-16,-3.7,-12.9,1022.5,1.1,,0,4,52,1027.6,,-10.2
8,2024-01-17,-.9,-7.5,1015,1,,4.3,5.2,61,1020.1,3.3,-7.4
8,2024-01-18,0,-8.9,1022.6,2.9,,3.3,5.6,52,1027.7,2.5,-3
8,2024-01-19,-4.6,-8.9,1031,1.8,,2.4,1.5,72,1036.2,,-8.5
8,2024-01-20,-6.3,-11.1,1031.6,3,,8.9,-4.4,69,1036.7,6.5,-7.2
8,2024-01-21,-5.6,-7.7,1024.6,2.5,2,10,-3.7,86,1029.7,10,-7.7
8,2024-01-22,-7.6,-15.8,1017,4.9,.3,6.4,-4.6,54,1022.1,6,-10.4
8,2024-01-23,-10.5,-22.6,1014,4.3,,3.8,-6.5,37,1019,3.4,-13.1
8,2024-01-24,-8.1,-19.6,1015.3,3.1,,0,-2.8,40,1020.4,,-13.1
8,2024-01-25,-5.6,-16.3,1019,1.4,,0,.2,44,1024.1,,-10
8,2024-01-26,-3.4,-9.1,1020.1,1.1,,0,3.4,67,1025.2,,-9
8,2024-01-27,-3.5,-8.8,1020.8,2,,0,2.5,68,1026,,-8.9
8,2024-01-28,-4.3,-9.7,1022.3,1.8,,2.4,1.2,67,1027.1,,-8
8,2024-01-29,-3,-5.5,1024.8,1.5,,6,1.8,83,1030,5.3,-8.3
8,2024-01-30,-2,-5,1024.2,1.1,0,8.3,2.3,81,1029.3,8,-5.2
8,2024-01-31,-.7,-7.1,1016.9,3.8,,6.6,3.7,66,1022,4.5,-5
8,2024-02-01,-6.9,-18.3,1025.6,3.5,,0,-1.4,42,1030.7,,-11.5
8,2024-02-02,-5.8,-9.9,1026.1,1.3,,1.3,.5,74,1031.2,,-11
8,2024-02-03,-4.8,-8.8,1027.6,1.4,,6.3,-.4,74,1032.8,4.3,-8.5
8,2024-02-04,-5.1,-9.7,1026,2.1,,.5,.7,72,1031.1,,-10.4
8,2024-02-05,-5.7,-12.5,1024.6,1.8,,4.3,-.8,60,1029.7,6,-9
8,2024-02-06,-5.4,-11.3,1020.6,1.6,,4.5,-.3,65,1025.7,2.8,-10
8,2024-02-07,-4,-9.4,1017.8,1.3,,0,2.9,68,1022.9,,-10.5
8,2024-02-08,-2.3,-7.9,1016.4,1.3,,1.3,3.3,67,1021.5,,-8.2
8,2024-02-09,-2.1,-4.6,1015.8,1.5,0,6.4,1.4,83,1020.9,6.7,-5.1
8,2024-02-10,-2,-6.6,1015.8,1.8,,.4,3.2,72,1020.9,,-5.4
8,2024-02-11,-2.6,-6,1015.8,2.3,,4.1,2.8,78,1020.9,7,-6.6
8,2024-02-12,-1.2,-6.6,1016.2,1.8,,0,5.1,69,1021.3,,-7.5
8,2024-02-13,1.6,-3,1009.5,1.3,,0,8.5,72,1014.6,,-4.6
8,2024-02-14,7.7,-.1,1013.2,2.4,,5.9,13.7,59,1018.3,4,1.8
8,2024-02-15,-.3,-13,1017.4,4.1,,4.9,3.8,39,1022.5,7,-2.9
8,2024-02-16,-2.7,-9.7,1016.6,1.4,,1.4,2.7,59,1021.7,,-8.1
8,2024-02-17,-.3,-4.3,1010.5,1.4,,8,5,75,1015.6,3.3,-4.8
8,2024-02-18,.5,-2.3,1011.3,1.3,,5,5.6,81,1016.4,1.6,-2.2
8,2024-02-19,.9,-4.4,1008.2,1.8,0,9.1,3.6,73,1013.3,8.1,-1.2
8,2024-02-20,-3.3,-12.2,1024.9,2.3,,6.5,0,52,1030.1,5,-6.7
8,2024-02-21,-5.9,-12.7,1026.8,1.3,,8.8,-3.4,59,1032,7.5,-7.8
8,2024-02-22,-5.3,-15,1028.2,3,,4.3,-1.3,49,1033.4,3.2,-9.9
8,2024-02-23,-4.8,-11.8,1029.5,1.6,,.4,.2,59,1034.6,,-9.6
8,2024-02-24,-2.9,-8.1,1026.9,1.5,,4.5,1.7,68,1032,2,-8.8
8,2024-02-25,-.5,-3.7,1020.8,1.5,,8.1,3.7,79,1026,4.9,-3.1
8,2024-02-26,.1,-10.8,1025.7,2.5,,1.1,6.6,51,1030.8,,-4.1
8,2024-02-27,-3,-9.8,1028.5,1.9,,3.5,1.2,60,1033.7,,-8.4
8,2024-02-28,.4,-2.7,1024.5,1.5,,7.9,4.7,80,1029.6,6.4,-2.5
8,2024-02-29,-.4,-5,1019,2,0,9.3,4.4,72,1024.1,7.8,-2.6
8,2024-03-01,-6.7,-21.6,1012.3,5.4,,3.3,-4.5,30,1017.4,4.2,-9.4
8,2024-03-02,-4.2,-14.3,1008.1,2.1,,4.1,.7,46,1013.1,2.3,-9
8,2024-03-03,-.9,-12,1009,2.8,,3.1,3.3,43,1014,3.6,-6.1
8,2024-03-04,-.3,-9.8,1015.7,2.5,,0,3.6,51,1020.8,,-5.6
8,2024-03-05,-1.7,-7,1017.2,2,,4,2.7,67,1022.3,4.3,-5.2
8,2024-03-06,-1.9,-8.9,1016.1,2.8,,.5,3.6,61,1021.2,,-7.6
8,2024-03-07,-1.1,-5,1012.5,1.9,,4.6,4.6,75,1017.6,3,-7.4
8,2024-03-08,.1,-13.6,1010.1,4.3,,4,4.1,38,1015.2,3.4,-3.1
8,2024-03-09,-2,-11.4,1018.1,2.5,,0,3.1,51,1023.2,,-6.8
8,2024-03-10,-.9,-5.3,1018.5,1.5,,0,5.1,73,1023.6,,-7.5
8,2024-03-11,2,-2.1,1011.9,1.4,,8.3,6.8,75,1017,6.5,-2.4
8,2024-03-12,4.2,-6.8,1011.3,3.1,,.8,10.5,46,1016.4,,-.6
8,2024-03-13,4.1,-3.8,1008.3,1.5,,3.6,9.9,59,1013.3,1.5,-3.4
8,2024-03-14,8.5,-3.7,1007.9,1.5,,2.3,15.2,42,1013,,4
8,2024-03-15,12.6,-6.1,1007.8,3.4,,.4,20,30,1012.9,,3.1
8,2024-03-16,5.1,-.9,1014.1,2,,5.4,9,66,1019.2,5.6,2.6
8,2024-03-17,4.4,-8.2,1007.8,4.1,,2.5,10,44,1012.8,3,1.2
8,2024-03-18,3.1,-6.3,1013.8,1.8,,3.3,8,51,1018.9,4.5,-1.2
8,2024-03-19,2.4,-2,1010.1,3,0,9.8,4.4,73,1015.1,6.4,.3
8,2024-03-20,1.2,-5.6,1012.6,2.6,,5,7.8,64,1017.7,4,-3.7
8,2024-03-21,.3,-4.2,1013.7,2.3,,2.9,4.8,73,1018.8,3.8,-5.1
8,2024-03-22,-.1,-2.4,1012.5,2.5,5,8.3,5.3,85,1017.5,8.3,-4.4
8,2024-03-23,3,1.4,1011.6,1,2,9.9,6.6,90,1016.7,9.8,0
8,2024-03-24,3.1,1.8,1017,1.1,,9.4,7.1,91,1022.1,7.3,.4
